datetime,region_id,mandi_price_per_kg,pos_transactions_last_hour,vehicle_delay_minutes,weather_now_temp,weather_now_humidity,logistics_disruption_flag,intraday_baseline_pred,intraday_actual_sales_partial,intraday_event
2025-11-20 04:24:35,Nanded,117.17,3,0,18.5,54.3,0,10.0,9,none
2025-11-20 04:24:35,Jalgaon,118.51,4,0,18.3,52.2,0,10.0,8,none
2025-11-20 05:24:35,Pune,120.56,4,0,21.0,67.6,0,10.0,10,none
2025-11-20 05:24:35,Nashik,123.15,5,0,20.5,52.7,0,10.0,11,none
2025-11-20 05:24:35,Mumbai,119.84,4,0,21.4,68.6,0,10.0,9,none
2025-11-20 05:24:35,Nagpur,117.84,7,0,20.4,67.3,0,10.0,9,none
2025-11-20 05:24:35,Aurangabad,121.81,6,0,20.9,64.6,0,10.0,10,none
2025-11-20 05:24:35,Kolhapur,118.32,7,0,18.6,63.1,0,10.0,10,none
2025-11-20 05:24:35,Solapur,122.22,4,0,20.4,67.6,0,10.0,10,none
2025-11-20 05:24:35,Amravati,115.34,5,0,19.3,51.1,0,10.0,9,none
2025-11-20 05:24:35,Nanded,121.76,6,25,19.2,68.4,0,10.0,8,none
2025-11-20 05:24:35,Jalgaon,116.44,3,0,21.3,54.4,0,10.0,8,none
2025-11-20 06:24:35,Pune,118.77,4,0,19.4,64.5,0,10.0,11,none
2025-11-20 06:24:35,Nashik,115.11,3,0,18.7,54.0,0,10.0,8,none
2025-11-20 06:24:35,Mumbai,118.43,3,0,18.8,54.5,0,10.0,11,none
2025-11-20 06:24:35,Nagpur,119.33,6,0,20.0,55.3,0,10.0,9,none
2025-11-20 06:24:35,Aurangabad,117.46,3,0,18.1,57.3,0,10.0,9,none
2025-11-20 06:24:35,Kolhapur,116.36,6,0,19.6,55.4,0,10.0,9,none
2025-11-20 06:24:35,Solapur,115.06,3,0,19.2,64.6,0,10.0,11,none
2025-11-20 06:24:35,Amravati,122.61,7,0,21.7,61.9,0,10.0,8,none
2025-11-20 06:24:35,Nanded,121.48,6,0,19.1,66.7,0,10.0,8,none
2025-11-20 06:24:35,Jalgaon,116.72,5,0,18.0,51.8,0,10.0,8,none
2025-11-20 07:24:35,Pune,121.36,4,0,19.0,67.3,0,10.0,9,none
2025-11-20 07:24:35,Nashik,117.36,3,0,20.0,52.8,0,10.0,10,none
2025-11-20 07:24:35,Mumbai,119.76,5,0,18.9,53.1,0,10.0,9,none
2025-11-20 07:24:35,Nagpur,119.43,6,0,19.9,60.7,0,10.0,8,none
2025-11-20 07:24:35,Aurangabad,121.47,4,28,20.7,66.0,0,10.0,9,none
2025-11-20 07:24:35,Kolhapur,122.13,5,0,20.6,51.6,0,10.0,8,none
2025-11-20 07:24:35,Solapur,121.97,5,0,21.5,53.0,0,10.0,10,none
2025-11-20 07:24:35,Amravati,116.87,3,0,21.2,55.1,0,10.0,8,none
2025-11-20 07:24:35,Nanded,120.27,1,0,18.1,55.5,0,10.0,8,none
2025-11-20 07:24:35,Jalgaon,115.08,9,0,18.5,64.2,0,10.0,9,none
2025-11-20 08:24:35,Pune,122.09,70,0,28.8,65.1,0,50.0,47,none
2025-11-20 08:24:35,Nashik,117.01,56,0,32.0,59.2,0,50.0,48,none
2025-11-20 08:24:35,Mumbai,119.01,65,0,29.0,52.2,0,50.0,59,none
2025-11-20 08:24:35,Nagpur,122.68,62,0,31.3,62.5,0,50.0,53,none
2025-11-20 08:24:35,Aurangabad,120.56,43,0,29.1,58.5,0,50.0,53,none
2025-11-20 08:24:35,Kolhapur,117.13,5,0,29.0,50.6,0,50.0,45,none
2025-11-20 08:24:35,Solapur,116.11,56,0,29.3,50.6,0,50.0,42,none
2025-11-20 08:24:35,Amravati,117.49,70,0,29.9,54.3,0,50.0,57,none
2025-11-20 08:24:35,Nanded,117.89,41,0,30.8,52.7,0,50.0,49,none
2025-11-20 08:24:35,Jalgaon,124.15,33,30,31.3,57.5,0,50.0,55,heavy_rain
2025-11-20 09:24:35,Pune,122.57,52,0,28.6,65.9,0,80.0,84,none
2025-11-20 09:24:35,Nashik,122.44,45,0,29.1,61.6,0,80.0,82,none
2025-11-20 09:24:35,Mumbai,115.91,56,40,30.7,65.9,0,80.0,89,none
2025-11-20 09:24:35,Nagpur,124.6,36,0,29.6,70.0,0,80.0,95,none
2025-11-20 09:24:35,Aurangabad,124.77,17,43,31.3,60.0,0,80.0,64,none
2025-11-20 09:24:35,Kolhapur,116.62,65,0,29.0,69.2,0,80.0,95,none
2025-11-20 09:24:35,Solapur,121.05,57,0,28.2,52.1,0,80.0,70,none
2025-11-20 09:24:35,Amravati,120.75,37,0,29.8,54.9,0,80.0,84,none
2025-11-20 09:24:35,Nanded,124.82,32,0,29.1,60.7,0,80.0,69,none
2025-11-20 09:24:35,Jalgaon,118.19,53,0,29.2,52.8,0,80.0,77,none
2025-11-20 10:24:35,Pune,123.58,74,0,28.4,51.1,0,100.0,113,none
2025-11-20 10:24:35,Nashik,117.57,39,0,28.3,55.4,0,100.0,82,none
2025-11-20 10:24:35,Mumbai,120.06,67,0,28.7,59.7,0,100.0,93,none
2025-11-20 10:24:35,Nagpur,120.31,49,0,30.4,64.7,0,100.0,108,none
2025-11-20 10:24:35,Aurangabad,119.43,45,0,29.2,69.4,0,100.0,116,none
2025-11-20 10:24:35,Kolhapur,121.03,67,0,28.5,50.4,0,100.0,105,none
2025-11-20 10:24:35,Solapur,116.59,51,0,29.8,59.4,0,100.0,116,none
2025-11-20 10:24:35,Amravati,121.02,50,10,28.2,63.1,0,100.0,114,none
2025-11-20 10:24:35,Nanded,122.97,47,0,31.7,52.3,0,100.0,102,none
2025-11-20 10:24:35,Jalgaon,120.63,66,0,28.4,64.1,0,100.0,93,none
2025-11-20 11:24:35,Pune,115.38,62,0,29.3,59.6,0,100.0,107,none
2025-11-20 11:24:35,Nashik,123.23,61,0,28.5,59.5,0,100.0,118,none
2025-11-20 11:24:35,Mumbai,120.7,37,0,28.8,55.7,0,100.0,119,none
2025-11-20 11:24:35,Nagpur,118.14,38,0,30.9,69.3,0,100.0,90,none
2025-11-20 11:24:35,Aurangabad,121.72,55,0,32.0,61.6,0,100.0,97,none
2025-11-20 11:24:35,Kolhapur,119.24,39,0,29.1,54.7,0,100.0,88,none
2025-11-20 11:24:35,Solapur,117.0,89,0,28.8,65.5,0,100.0,108,none
2025-11-20 11:24:35,Amravati,115.71,58,0,31.6,52.0,0,100.0,87,none
2025-11-20 11:24:35,Nanded,116.94,74,40,31.1,61.2,0,100.0,112,none
2025-11-20 11:24:35,Jalgaon,121.29,59,0,28.7,53.3,0,100.0,109,none
2025-11-20 12:24:35,Pune,122.61,31,0,30.5,64.6,0,100.0,103,none
2025-11-20 12:24:35,Nashik,119.29,61,0,29.9,57.2,0,100.0,96,none
2025-11-20 12:24:35,Mumbai,115.14,46,0,31.8,52.5,0,100.0,95,none
2025-11-20 12:24:35,Nagpur,116.02,40,0,29.3,51.6,0,100.0,86,none
2025-11-20 12:24:35,Aurangabad,115.97,61,0,31.9,62.8,0,100.0,112,none
2025-11-20 12:24:35,Kolhapur,116.25,54,0,30.0,69.6,0,100.0,112,none
2025-11-20 12:24:35,Solapur,119.54,54,29,29.9,52.4,0,100.0,88,none
2025-11-20 12:24:35,Amravati,116.47,55,24,31.8,57.8,0,100.0,94,none
2025-11-20 12:24:35,Nanded,119.14,73,0,31.3,55.0,0,100.0,95,none
2025-11-20 12:24:35,Jalgaon,124.65,73,0,28.5,60.2,0,100.0,112,none
2025-11-20 13:24:35,Pune,120.67,50,0,31.9,56.9,0,100.0,90,none
2025-11-20 13:24:35,Nashik,117.43,48,0,31.9,58.5,0,100.0,86,none
2025-11-20 13:24:35,Mumbai,118.47,21,0,31.1,55.1,0,100.0,83,none
2025-11-20 13:24:35,Nagpur,115.16,50,0,29.6,65.8,0,100.0,103,none
2025-11-20 13:24:35,Aurangabad,117.21,81,0,28.2,68.9,0,100.0,104,none
2025-11-20 13:24:35,Kolhapur,116.65,52,0,28.8,55.8,0,100.0,109,none
2025-11-20 13:24:35,Solapur,115.39,20,0,28.8,57.6,0,100.0,103,none
2025-11-20 13:24:35,Amravati,116.86,52,0,29.5,57.1,0,100.0,102,none
2025-11-20 13:24:35,Nanded,119.39,52,0,29.7,62.3,0,100.0,109,none
2025-11-20 13:24:35,Jalgaon,124.46,46,0,29.2,54.6,0,100.0,107,none
2025-11-20 14:24:35,Pune,121.59,73,0,30.0,60.6,0,100.0,87,none
2025-11-20 14:24:35,Nashik,120.06,18,0,30.0,57.3,0,100.0,105,none
2025-11-20 14:24:35,Mumbai,121.32,44,0,30.8,59.0,0,100.0,86,none
2025-11-20 14:24:35,Nagpur,123.97,50,0,29.3,56.7,0,100.0,109,none
2025-11-20 14:24:35,Aurangabad,120.37,60,0,31.1,60.4,0,100.0,112,none
2025-11-20 14:24:35,Kolhapur,115.77,82,41,29.9,59.7,0,100.0,85,none
2025-11-20 14:24:35,Solapur,116.0,69,0,28.1,66.2,0,100.0,110,none
2025-11-20 14:24:35,Amravati,120.36,55,0,28.4,52.9,0,100.0,92,none
2025-11-20 14:24:35,Nanded,120.31,38,0,28.8,61.5,0,100.0,115,none
2025-11-20 14:24:35,Jalgaon,115.16,74,0,30.2,53.1,0,100.0,102,none
2025-11-20 15:24:35,Pune,122.62,43,0,29.5,66.7,0,100.0,114,none
2025-11-20 15:24:35,Nashik,119.3,53,154,31.1,54.5,1,100.0,99,strike
2025-11-20 15:24:35,Mumbai,116.5,45,0,31.0,52.7,0,100.0,88,none
2025-11-20 15:24:35,Nagpur,115.31,44,24,31.1,50.3,0,100.0,118,none
2025-11-20 15:24:35,Aurangabad,121.24,59,0,28.7,63.6,0,100.0,100,none
2025-11-20 15:24:35,Kolhapur,121.64,21,0,29.7,52.7,0,100.0,119,heavy_rain
2025-11-20 15:24:35,Solapur,117.75,41,0,31.8,66.1,0,100.0,90,none
2025-11-20 15:24:35,Amravati,115.86,49,0,28.9,58.8,0,100.0,91,none
2025-11-20 15:24:35,Nanded,119.36,41,0,29.3,60.5,0,100.0,111,none
2025-11-20 15:24:35,Jalgaon,124.1,47,0,31.5,66.2,0,100.0,113,none
2025-11-20 16:24:35,Pune,122.64,66,11,29.9,54.2,0,80.0,75,none
2025-11-20 16:24:35,Nashik,122.55,29,0,30.1,69.9,0,80.0,76,none
2025-11-20 16:24:35,Mumbai,123.06,44,0,28.9,62.5,0,80.0,77,none
2025-11-20 16:24:35,Nagpur,117.58,27,0,30.2,57.0,0,80.0,86,none
2025-11-20 16:24:35,Aurangabad,122.05,44,0,29.0,62.7,0,80.0,78,none
2025-11-20 16:24:35,Kolhapur,115.8,37,0,30.6,52.5,0,80.0,80,none
2025-11-20 16:24:35,Solapur,117.16,46,0,31.1,68.6,0,80.0,87,none
2025-11-20 16:24:35,Amravati,122.18,48,0,31.7,54.2,0,80.0,70,none
2025-11-20 16:24:35,Nanded,121.26,63,0,28.7,66.5,0,80.0,73,none
2025-11-20 16:24:35,Jalgaon,117.23,35,0,29.1,66.4,0,80.0,64,none
2025-11-20 17:24:35,Pune,123.65,52,0,31.6,69.4,0,50.0,55,none
2025-11-20 17:24:35,Nashik,123.25,87,0,31.3,59.9,0,50.0,45,none
2025-11-20 17:24:35,Mumbai,123.3,65,0,28.3,51.2,0,50.0,57,none
2025-11-20 17:24:35,Nagpur,122.34,36,0,29.3,59.0,0,50.0,54,none
2025-11-20 17:24:35,Aurangabad,121.62,35,0,31.9,61.7,0,50.0,53,none
2025-11-20 17:24:35,Kolhapur,120.19,30,0,30.6,68.5,0,50.0,40,none
2025-11-20 17:24:35,Solapur,122.49,46,0,29.5,51.0,0,50.0,45,none
2025-11-20 17:24:35,Amravati,115.79,65,0,29.8,58.2,0,50.0,45,none
2025-11-20 17:24:35,Nanded,120.34,39,0,29.5,66.7,0,50.0,59,none
2025-11-20 17:24:35,Jalgaon,121.59,53,0,29.0,64.0,0,50.0,44,none
2025-11-20 18:24:35,Pune,124.6,60,44,30.5,56.7,0,20.0,23,none
2025-11-20 18:24:35,Nashik,124.82,50,0,29.5,64.5,0,20.0,19,none
2025-11-20 18:24:35,Mumbai,117.9,59,0,31.7,65.5,0,20.0,19,none
2025-11-20 18:24:35,Nagpur,115.68,31,0,29.9,63.1,0,20.0,19,none
2025-11-20 18:24:35,Aurangabad,118.33,77,0,31.9,62.1,0,20.0,23,none
2025-11-20 18:24:35,Kolhapur,115.66,48,0,30.2,67.6,0,20.0,16,none
2025-11-20 18:24:35,Solapur,119.45,45,0,30.7,62.8,0,20.0,23,none
2025-11-20 18:24:35,Amravati,115.64,56,0,28.7,65.9,0,20.0,22,none
2025-11-20 18:24:35,Nanded,118.66,79,0,31.0,65.8,0,20.0,20,none
2025-11-20 18:24:35,Jalgaon,124.74,39,0,29.0,65.8,0,20.0,23,none
2025-11-20 19:24:35,Pune,119.48,53,0,29.6,54.0,0,10.0,11,none
2025-11-20 19:24:35,Nashik,116.21,35,0,31.4,66.7,0,10.0,10,none
2025-11-20 19:24:35,Mumbai,116.77,43,0,31.5,62.1,0,10.0,8,none
2025-11-20 19:24:35,Nagpur,115.56,70,0,31.8,64.5,0,10.0,9,none
2025-11-20 19:24:35,Aurangabad,117.94,26,0,29.1,58.3,0,10.0,10,none
2025-11-20 19:24:35,Kolhapur,117.34,52,0,29.8,64.1,0,10.0,10,none
2025-11-20 19:24:35,Solapur,122.94,69,0,28.9,54.6,0,10.0,11,none
2025-11-20 19:24:35,Amravati,120.1,36,0,31.4,50.5,0,10.0,8,none
2025-11-20 19:24:35,Nanded,116.53,41,0,28.2,52.1,0,10.0,10,none
2025-11-20 19:24:35,Jalgaon,121.24,45,0,31.9,60.5,0,10.0,11,none
2025-11-20 20:24:35,Pune,124.56,54,0,31.8,56.3,0,0.0,0,none
2025-11-20 20:24:35,Nashik,118.39,66,0,29.3,62.0,0,0.0,0,none
2025-11-20 20:24:35,Mumbai,123.31,48,0,29.4,69.7,0,0.0,0,none
2025-11-20 20:24:35,Nagpur,117.85,76,0,31.1,64.3,0,0.0,0,none
2025-11-20 20:24:35,Aurangabad,120.14,24,0,30.2,50.8,0,0.0,0,none
2025-11-20 20:24:35,Kolhapur,119.98,40,0,28.7,51.9,0,0.0,0,none
2025-11-20 20:24:35,Solapur,119.6,77,0,28.8,57.2,0,0.0,0,none
2025-11-20 20:24:35,Amravati,121.66,40,0,29.0,66.5,0,0.0,0,none
2025-11-20 20:24:35,Nanded,124.19,45,30,28.3,65.7,0,0.0,0,none
2025-11-20 20:24:35,Jalgaon,117.24,58,0,30.9,54.6,0,0.0,0,none
2025-11-20 21:24:35,Pune,124.6,4,0,21.1,59.2,0,0.0,0,none
2025-11-20 21:24:35,Nashik,117.23,7,0,20.9,53.0,0,0.0,0,none
2025-11-20 21:24:35,Mumbai,124.05,2,0,21.6,63.8,0,0.0,0,none
2025-11-20 21:24:35,Nagpur,123.57,5,0,19.9,65.0,0,0.0,0,none
2025-11-20 21:24:35,Aurangabad,120.71,5,0,20.5,57.4,0,0.0,0,none
2025-11-20 21:24:35,Kolhapur,117.95,7,0,18.7,57.6,0,0.0,0,none
2025-11-20 21:24:35,Solapur,122.76,4,0,20.1,59.8,0,0.0,0,none
2025-11-20 21:24:35,Amravati,115.62,0,0,18.4,52.2,0,0.0,0,none
2025-11-20 21:24:35,Nanded,118.69,1,0,19.0,50.4,0,0.0,0,none
2025-11-20 21:24:35,Jalgaon,118.79,0,0,18.0,66.0,0,0.0,0,none
2025-11-20 22:24:35,Pune,124.33,10,0,19.5,69.7,0,0.0,0,none
2025-11-20 22:24:35,Nashik,120.01,4,0,19.1,51.7,0,0.0,0,none
2025-11-20 22:24:35,Mumbai,115.61,8,0,19.7,63.2,0,0.0,0,none
2025-11-20 22:24:35,Nagpur,115.82,3,0,18.4,55.2,0,0.0,0,none
2025-11-20 22:24:35,Aurangabad,122.33,6,0,21.0,50.9,0,0.0,0,none
2025-11-20 22:24:35,Kolhapur,115.28,4,0,19.7,55.6,0,0.0,0,none
2025-11-20 22:24:35,Solapur,124.31,5,0,20.4,51.3,0,0.0,0,none
2025-11-20 22:24:35,Amravati,115.41,3,0,20.5,59.6,0,0.0,0,none
2025-11-20 22:24:35,Nanded,117.04,4,0,19.1,59.8,0,0.0,0,none
2025-11-20 22:24:35,Jalgaon,115.36,5,0,19.2,56.8,0,0.0,0,none
2025-11-20 23:24:35,Pune,121.75,7,0,19.3,55.4,0,0.0,0,none
2025-11-20 23:24:35,Nashik,116.61,3,0,19.4,56.0,0,0.0,0,none
2025-11-20 23:24:35,Mumbai,122.9,5,0,21.8,59.8,0,0.0,0,none
2025-11-20 23:24:35,Nagpur,121.36,2,0,18.8,62.1,0,0.0,0,none
2025-11-20 23:24:35,Aurangabad,117.2,3,0,19.9,57.9,0,0.0,0,none
2025-11-20 23:24:35,Kolhapur,115.35,9,0,20.3,53.9,0,0.0,0,none
2025-11-20 23:24:35,Solapur,117.89,5,0,21.0,54.7,0,0.0,0,none
2025-11-20 23:24:35,Amravati,118.09,6,0,18.8,52.4,0,0.0,0,none
2025-11-20 23:24:35,Nanded,122.54,2,0,20.8,69.0,0,0.0,0,none
2025-11-20 23:24:35,Jalgaon,118.51,3,0,20.7,68.6,0,0.0,0,none
2025-11-21 00:24:35,Pune,119.0,2,0,18.8,64.4,0,10.0,11,none
2025-11-21 00:24:35,Nashik,118.76,4,0,20.7,65.3,0,10.0,11,none
2025-11-21 00:24:35,Mumbai,118.49,3,0,21.5,64.9,0,10.0,10,none
2025-11-21 00:24:35,Nagpur,115.64,2,0,21.9,66.6,0,10.0,9,none
2025-11-21 00:24:35,Aurangabad,121.3,2,0,18.6,60.8,0,10.0,11,none
2025-11-21 00:24:35,Kolhapur,122.5,5,0,18.1,52.1,0,10.0,10,none
2025-11-21 00:24:35,Solapur,115.0,4,0,20.3,68.4,0,10.0,9,none
2025-11-21 00:24:35,Amravati,120.94,7,0,18.9,55.7,0,10.0,8,none
2025-11-21 00:24:35,Nanded,124.65,7,0,19.2,65.0,0,10.0,9,none
2025-11-21 00:24:35,Jalgaon,121.93,3,0,20.9,65.8,0,10.0,11,none
2025-11-21 01:24:35,Pune,122.01,6,0,21.8,67.0,0,10.0,11,none
2025-11-21 01:24:35,Nashik,115.36,7,0,19.6,51.8,0,10.0,10,none
2025-11-21 01:24:35,Mumbai,119.97,6,0,19.5,53.9,0,10.0,8,none
2025-11-21 01:24:35,Nagpur,116.46,6,0,21.4,50.6,0,10.0,11,none
2025-11-21 01:24:35,Aurangabad,119.82,3,0,18.6,54.0,0,10.0,10,none
2025-11-21 01:24:35,Kolhapur,124.33,5,0,19.7,65.2,0,10.0,11,none
2025-11-21 01:24:35,Solapur,117.06,5,0,19.7,52.6,0,10.0,9,none
2025-11-21 01:24:35,Amravati,117.61,5,0,18.6,60.6,0,10.0,9,none
2025-11-21 01:24:35,Nanded,119.28,2,0,18.4,56.0,0,10.0,9,none
2025-11-21 01:24:35,Jalgaon,115.52,2,0,20.0,56.2,0,10.0,9,none
2025-11-21 02:24:35,Pune,123.15,3,0,20.9,51.5,0,10.0,8,none
2025-11-21 02:24:35,Nashik,115.08,2,0,19.4,59.9,0,10.0,11,none
2025-11-21 02:24:35,Mumbai,117.14,4,0,18.1,69.9,0,10.0,9,none
2025-11-21 02:24:35,Nagpur,122.93,5,0,18.3,58.2,0,10.0,8,none
2025-11-21 02:24:35,Aurangabad,120.45,7,0,18.9,68.5,0,10.0,9,none
2025-11-21 02:24:35,Kolhapur,116.54,7,0,18.8,62.9,0,10.0,9,none
2025-11-21 02:24:35,Solapur,120.2,0,0,20.0,65.1,0,10.0,9,none
2025-11-21 02:24:35,Amravati,120.35,3,20,20.3,55.6,0,10.0,9,none
2025-11-21 02:24:35,Nanded,124.8,2,0,20.8,61.9,0,10.0,11,none
2025-11-21 02:24:35,Jalgaon,121.79,5,0,20.4,57.8,0,10.0,11,none
2025-11-21 03:24:35,Pune,120.52,4,0,18.7,66.7,0,10.0,9,none
2025-11-21 03:24:35,Nashik,115.43,3,0,21.4,66.4,0,10.0,11,none
2025-11-21 03:24:35,Mumbai,123.49,2,0,18.1,54.3,0,10.0,9,none
2025-11-21 03:24:35,Nagpur,124.42,4,0,21.5,50.3,0,10.0,8,none
2025-11-21 03:24:35,Aurangabad,121.62,5,0,20.1,63.8,0,10.0,10,none
2025-11-21 03:24:35,Kolhapur,120.54,5,0,20.5,57.2,0,10.0,11,none
2025-11-21 03:24:35,Solapur,121.51,3,0,20.8,51.0,0,10.0,8,none
2025-11-21 03:24:35,Amravati,123.13,5,0,20.3,57.1,0,10.0,8,none
2025-11-21 03:24:35,Nanded,124.94,4,0,20.7,60.1,0,10.0,8,none
2025-11-21 03:24:35,Jalgaon,120.32,2,0,19.8,68.7,0,10.0,11,none
2025-11-21 04:24:35,Pune,115.09,4,0,18.8,67.8,0,10.0,10,none
2025-11-21 04:24:35,Nashik,117.84,2,0,18.4,70.0,0,10.0,9,none
2025-11-21 04:24:35,Mumbai,118.31,5,0,19.7,67.9,0,10.0,10,none
2025-11-21 04:24:35,Nagpur,118.0,3,0,18.8,52.5,0,10.0,8,none
2025-11-21 04:24:35,Aurangabad,118.62,5,0,21.7,69.6,0,10.0,8,none
2025-11-21 04:24:35,Kolhapur,116.52,8,0,20.4,51.5,0,10.0,9,none
2025-11-21 04:24:35,Solapur,117.53,4,0,20.4,55.4,0,10.0,9,none
2025-11-21 04:24:35,Amravati,121.01,3,0,19.6,63.9,0,10.0,9,none
2025-11-21 04:24:35,Nanded,123.43,2,0,19.9,59.3,0,10.0,11,none
2025-11-21 04:24:35,Jalgaon,123.53,5,0,18.2,55.9,0,10.0,11,none
2025-11-21 05:24:35,Pune,116.49,6,0,21.4,56.9,0,10.0,9,none
2025-11-21 05:24:35,Nashik,116.4,6,0,18.3,67.0,0,10.0,11,none
2025-11-21 05:24:35,Mumbai,124.49,5,73,21.5,59.1,1,10.0,9,strike
2025-11-21 05:24:35,Nagpur,121.87,0,0,19.3,65.1,0,10.0,9,none
2025-11-21 05:24:35,Aurangabad,123.51,4,0,18.1,65.2,0,10.0,9,none
2025-11-21 05:24:35,Kolhapur,117.14,6,0,19.5,56.7,0,10.0,10,none
2025-11-21 05:24:35,Solapur,119.61,3,0,19.1,61.8,0,10.0,8,none
2025-11-21 05:24:35,Amravati,115.8,6,0,19.7,68.3,0,10.0,10,none
2025-11-21 05:24:35,Nanded,119.5,4,0,21.4,58.7,0,10.0,10,none
2025-11-21 05:24:35,Jalgaon,116.24,0,0,21.0,57.9,0,10.0,10,heavy_rain
2025-11-21 06:24:35,Pune,119.21,5,0,19.8,60.4,0,10.0,10,none
2025-11-21 06:24:35,Nashik,115.72,7,0,21.1,56.7,0,10.0,9,none
2025-11-21 06:24:35,Mumbai,116.59,5,0,21.4,65.2,0,10.0,10,none
2025-11-21 06:24:35,Nagpur,124.84,6,0,21.7,54.8,0,10.0,11,none
2025-11-21 06:24:35,Aurangabad,117.3,5,0,18.9,60.9,0,10.0,11,none
2025-11-21 06:24:35,Kolhapur,121.67,5,0,18.5,66.7,0,10.0,11,none
2025-11-21 06:24:35,Solapur,121.3,7,0,18.6,62.9,0,10.0,11,none
2025-11-21 06:24:35,Amravati,124.97,7,0,20.3,58.3,0,10.0,8,none
2025-11-21 06:24:35,Nanded,123.87,7,0,18.3,65.9,0,10.0,10,none
2025-11-21 06:24:35,Jalgaon,120.44,7,0,19.7,56.5,0,10.0,11,none
2025-11-21 07:24:35,Pune,122.33,0,0,19.6,67.9,0,10.0,9,none
2025-11-21 07:24:35,Nashik,122.71,7,16,19.1,54.2,0,10.0,8,none
2025-11-21 07:24:35,Mumbai,116.15,5,0,19.8,52.3,0,10.0,8,none
2025-11-21 07:24:35,Nagpur,123.94,4,0,21.2,53.1,0,10.0,11,none
2025-11-21 07:24:35,Aurangabad,121.37,7,0,18.9,55.4,0,10.0,8,none
2025-11-21 07:24:35,Kolhapur,115.71,5,0,21.2,54.1,0,10.0,8,none
2025-11-21 07:24:35,Solapur,121.92,5,0,21.1,53.8,0,10.0,9,none
2025-11-21 07:24:35,Amravati,118.52,5,0,19.4,67.9,0,10.0,8,none
2025-11-21 07:24:35,Nanded,115.95,4,0,21.3,53.2,0,10.0,8,none
2025-11-21 07:24:35,Jalgaon,116.99,6,0,18.8,62.9,0,10.0,9,none
2025-11-21 08:24:35,Pune,116.6,50,0,28.2,53.0,0,50.0,58,none
2025-11-21 08:24:35,Nashik,120.67,42,0,31.1,67.6,0,50.0,47,none
2025-11-21 08:24:35,Mumbai,120.54,30,0,28.7,56.3,0,50.0,47,none
2025-11-21 08:24:35,Nagpur,119.22,52,0,31.1,51.6,0,50.0,44,none
2025-11-21 08:24:35,Aurangabad,115.37,29,0,28.8,58.5,0,50.0,57,none
2025-11-21 08:24:35,Kolhapur,121.66,62,0,30.1,68.6,0,50.0,46,none
2025-11-21 08:24:35,Solapur,118.75,72,0,29.9,57.2,0,50.0,46,none
2025-11-21 08:24:35,Amravati,115.24,50,0,30.1,51.1,0,50.0,51,none
2025-11-21 08:24:35,Nanded,124.42,31,0,31.3,58.0,0,50.0,48,none
2025-11-21 08:24:35,Jalgaon,121.86,57,0,30.3,58.3,0,50.0,58,none
2025-11-21 09:24:35,Pune,122.43,62,0,28.3,50.7,0,80.0,65,none
2025-11-21 09:24:35,Nashik,120.64,48,0,30.8,62.9,0,80.0,87,none
2025-11-21 09:24:35,Mumbai,122.19,27,0,31.2,52.4,0,80.0,65,none
2025-11-21 09:24:35,Nagpur,118.19,41,0,29.7,65.2,0,80.0,71,none
2025-11-21 09:24:35,Aurangabad,117.41,50,0,30.9,67.1,0,80.0,90,none
2025-11-21 09:24:35,Kolhapur,120.38,59,0,29.2,53.6,0,80.0,65,none
2025-11-21 09:24:35,Solapur,121.35,23,0,28.3,63.1,0,80.0,93,none
2025-11-21 09:24:35,Amravati,116.43,53,0,31.5,67.5,0,80.0,83,none
2025-11-21 09:24:35,Nanded,117.78,43,0,31.0,52.1,0,80.0,92,none
2025-11-21 09:24:35,Jalgaon,123.16,32,0,28.6,62.2,0,80.0,85,none
2025-11-21 10:24:35,Pune,119.35,65,0,31.0,68.2,0,100.0,107,none
2025-11-21 10:24:35,Nashik,117.69,37,0,29.2,66.5,0,100.0,91,none
2025-11-21 10:24:35,Mumbai,124.64,69,0,29.4,54.9,0,100.0,100,none
2025-11-21 10:24:35,Nagpur,116.14,49,0,29.5,55.1,0,100.0,107,none
2025-11-21 10:24:35,Aurangabad,115.64,25,0,28.5,65.3,0,100.0,119,none
2025-11-21 10:24:35,Kolhapur,124.84,53,29,28.3,68.1,0,100.0,84,none
2025-11-21 10:24:35,Solapur,117.53,35,0,29.9,56.1,0,100.0,92,none
2025-11-21 10:24:35,Amravati,120.49,37,0,30.1,64.4,0,100.0,104,none
2025-11-21 10:24:35,Nanded,115.28,68,0,31.7,50.6,0,100.0,110,none
2025-11-21 10:24:35,Jalgaon,115.81,82,0,29.7,68.5,0,100.0,86,none
2025-11-21 11:24:35,Pune,123.0,48,0,28.8,66.4,0,100.0,87,none
2025-11-21 11:24:35,Nashik,123.97,72,0,28.4,69.2,0,100.0,114,none
2025-11-21 11:24:35,Mumbai,123.6,74,0,29.3,64.0,0,100.0,117,none
2025-11-21 11:24:35,Nagpur,120.3,28,0,28.2,53.3,0,100.0,118,none
2025-11-21 11:24:35,Aurangabad,121.45,41,0,29.1,62.3,0,100.0,97,none
2025-11-21 11:24:35,Kolhapur,123.91,59,0,31.8,64.7,0,100.0,101,none
2025-11-21 11:24:35,Solapur,121.62,64,0,31.4,67.9,0,100.0,91,none
2025-11-21 11:24:35,Amravati,115.38,48,0,30.6,57.8,0,100.0,93,none
